fid,OBJECTID,FEATURE,NAME,ST_ABBREV,FIPS,PLACE_FIPS,geo_id,city_name,city_pop,fid_2,CSAFP,GEOID,GEOIDFQ,NAME_2,NAMELSAD,LSAD,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,csa_name,csa_pop
"29205","29205","less than 10,000",Buckeye,AZ,"04013","07940","0407940","Buckeye, Arizona","108900","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29260","29260","100,000 - 249,999",Tempe,AZ,"04013","73000","0473000","Tempe, Arizona","189839","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29262","29262","250,000 - 499,999",Mesa,AZ,"04013","46000","0446000","Mesa, Arizona","511624","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29377","29377","100,000 - 249,999",Gilbert,AZ,"04013","27400","0427400","Gilbert, Arizona","275408","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29427","29427","100,000 - 249,999",Chandler,AZ,"04013","12000","0412000","Chandler, Arizona","280171","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29490","29490","10,000 - 49,999",Warner Robins,GA,"13153","80508","1380508","Warner Robins, Georgia","84151","147","356","356",330M700US356,"Macon-Bibb County--Warner Robins, GA","Macon-Bibb County--Warner Robins, GA CSA",M0,G3100,"5827265759","49165151","+32.7904197","-083.7277906","Macon-Bibb County--Warner Robins, GA","436853"
"29538","29538","less than 10,000",Queen Creek,AZ,"04013","58150","0458150","Queen Creek, Arizona","76046","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29602","29602","100,000 - 249,999",Savannah,GA,"13051","69000","1369000","Savannah, Georgia","147751","174","496","496",330M700US496,"Savannah-Hinesville-Statesboro, GA","Savannah-Hinesville-Statesboro, GA CSA",M0,G3100,"9755554513","857836356","+31.9956176","-081.5607261","Savannah-Hinesville-Statesboro, GA","640193"
"29706","29706",no data,Maricopa,AZ,"04021","44410","0444410","Maricopa, Arizona","71021","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29875","29875","10,000 - 49,999",Auburn,AL,"01081","03076","0103076","Auburn, Alabama","82030","119","194","194",330M700US194,"Columbus-Auburn-Opelika, GA-AL","Columbus-Auburn-Opelika, GA-AL CSA",M0,G3100,"12221677057","244424665","+32.5127726","-085.1695982","Columbus-Auburn-Opelika, GA-AL","566030"
"29958","29958","100,000 - 249,999",Lubbock,TX,"48303","45000","4845000","Lubbock, Texas","266878","146","352","352",330M700US352,"Lubbock-Plainview, TX","Lubbock-Plainview, TX CSA",M0,G3100,"18806887644","30368916","+33.6299743","-101.7934688","Lubbock-Plainview, TX","396955"
"30293","30293","100,000 - 249,999",Montgomery,AL,"01101","51000","0151000","Montgomery, Alabama","195275","86","388","388",330M700US388,"Montgomery-Selma, AL","Montgomery-Selma, AL CSA",M0,G3100,"9565211251","225554525","+32.3413618","-086.5758275","Montgomery-Selma, AL","421645"
"30343","30343","50,000 - 99,999",Denton,TX,"48121","19972","4819972","Denton, Texas","158361","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30344","30344","50,000 - 99,999",McKinney,TX,"48085","45744","4845744","McKinney, Texas","213504","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30415","30415","10,000 - 49,999",Frisco,TX,"48085","27684","4827684","Frisco, Texas","225009","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30479","30479","10,000 - 49,999",Allen,TX,"48085","01924","4801924","Allen, Texas","111627","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30570","30570","50,000 - 99,999",Lewisville,TX,"48121","42508","4842508","Lewisville, Texas","133779","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30596","30596","100,000 - 249,999",Plano,TX,"48085","58016","4858016","Plano, Texas","288228","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30616","30616","50,000 - 99,999",Flower Mound,TX,"48121","26232","4826232","Flower Mound, Texas","79292","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30685","30685","100,000 - 249,999",Carrollton,TX,"48113","13024","4813024","Carrollton, Texas","132357","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30686","30686","50,000 - 99,999",Richardson,TX,"48113","61796","4861796","Richardson, Texas","117445","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30732","30732","100,000 - 249,999",Garland,TX,"48113","29000","4829000","Garland, Texas","243536","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30741","30741","10,000 - 49,999",Rowlett,TX,"48113","63572","4863572","Rowlett, Texas","66736","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30847","30847","50,000 - 99,999",North Richland Hills,TX,"48439","52356","4852356","North Richland Hills, Texas","70671","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30859","30859","100,000 - 249,999",Irving,TX,"48113","37000","4837000","Irving, Texas","254392","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30888","30888","1,000,000 - 9,999,999",Dallas,TX,"48113","19000","4819000","Dallas, Texas","1302859","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30901","30901","100,000 - 249,999",Mesquite,TX,"48113","47892","4847892","Mesquite, Texas","147522","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30909","30909","250,000 - 499,999",Tucson,AZ,"04019","77000","0477000","Tucson, Arizona","547232","152","536","536",330M700US536,"Tucson-Nogales, AZ","Tucson-Nogales, AZ CSA",M0,G3100,"27000478523","8180252","+32.0303140","-111.6738540","Tucson-Nogales, AZ","1112320"
"30960","30960","100,000 - 249,999",Grand Prairie,TX,"48113","30464","4830464","Grand Prairie, Texas","202092","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"30981","30981","100,000 - 249,999",Jackson,MS,"28049","36000","2836000","Jackson, Mississippi","143633","34","298","298",330M700US298,"Jackson-Vicksburg-Brookhaven, MS","Jackson-Vicksburg-Brookhaven, MS CSA",M0,G3100,"18619387393","316818096","+32.3491862","-090.2213926","Jackson-Vicksburg-Brookhaven, MS","687257"
"30985","30985","250,000 - 499,999",Arlington,TX,"48439","04000","4804000","Arlington, Texas","398423","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"31014","31014","500,000 - 999,999",Fort Worth,TX,"48439","27000","4827000","Fort Worth, Texas","976932","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"31072","31072","100,000 - 249,999",Shreveport,LA,"22017","70000","2270000","Shreveport, Louisiana","177225","15","508","508",330M700US508,"Shreveport-Bossier City-Minden, LA","Shreveport-Bossier City-Minden, LA CSA",M0,G3100,"8258984901","322842103","+32.4906379","-093.6711914","Shreveport-Bossier City-Minden, LA","418533"
"31200","31200","10,000 - 49,999",Mansfield,TX,"48439","46452","4846452","Mansfield, Texas","79775","121","206","206",330M700US206,"Dallas-Fort Worth, TX-OK","Dallas-Fort Worth, TX-OK CSA",M0,G3100,"42223638690","1746800080","+32.9493760","-096.8204373","Dallas-Fort Worth, TX-OK","8654750"
"31278","31278","50,000 - 99,999",Las Cruces,NM,"35013","39380","3539380","Las Cruces, New Mexico","114891","45","238","238",330M700US238,"El Paso-Las Cruces, TX-NM","El Paso-Las Cruces, TX-NM CSA",M0,G3100,"24325650348","24347487","+31.8521499","-106.0546421","El Paso-Las Cruces, TX-NM","1098541"
"31375","31375","50,000 - 99,999",Tyler,TX,"48423","74144","4874144","Tyler, Texas","110325","100","540","540",330M700US540,"Tyler-Jacksonville, TX","Tyler-Jacksonville, TX CSA",M0,G3100,"5113745410","97037269","+32.1074586","-095.2205261","Tyler-Jacksonville, TX","297426"
"31389","31389","100,000 - 249,999",Abilene,TX,"48441","01000","4801000","Abilene, Texas","130093","106","101","101",330M700US101,"Abilene-Sweetwater, TX","Abilene-Sweetwater, TX CSA",M0,G3100,"9467730033","41808595","+32.4187969","-099.8902073","Abilene-Sweetwater, TX","195897"
"31572","31572","50,000 - 99,999",Dothan,AL,"01069","21184","0121184","Dothan, Alabama","71577","5","222","222",330M700US222,"Dothan-Enterprise-Ozark, AL","Dothan-Enterprise-Ozark, AL CSA",M0,G3100,"7656786145","40941420","+31.3210368","-085.6163279","Dothan-Enterprise-Ozark, AL","258863"
"31883","31883","500,000 - 999,999",Jacksonville,FL,"12031","35000","1235000","Jacksonville, Florida","985837","79","300","300",330M700US300,"Jacksonville-Kingsland-Palatka, FL-GA","Jacksonville-Kingsland-Palatka, FL-GA CSA",M0,G3100,"11811364070","1934379534","+30.2373762","-081.7379409","Jacksonville-Kingsland-Palatka, FL-GA","1847313"
"31898","31898","50,000 - 99,999",Midland,TX,"48329","48072","4848072","Midland, Texas","138362","11","372","372",330M700US372,"Midland-Odessa-Andrews, TX","Midland-Odessa-Andrews, TX CSA",M0,G3100,"10913906514","17422948","+32.1266681","-102.3326421","Midland-Odessa-Andrews, TX","365482"
"31950","31950","500,000 - 999,999",El Paso,TX,"48141","24000","4824000","El Paso, Texas","678945","45","238","238",330M700US238,"El Paso-Las Cruces, TX-NM","El Paso-Las Cruces, TX-NM CSA",M0,G3100,"24325650348","24347487","+31.8521499","-106.0546421","El Paso-Las Cruces, TX-NM","1098541"
"32055","32055","50,000 - 99,999",Odessa,TX,"48135","53388","4853388","Odessa, Texas","121604","11","372","372",330M700US372,"Midland-Odessa-Andrews, TX","Midland-Odessa-Andrews, TX CSA",M0,G3100,"10913906514","17422948","+32.1266681","-102.3326421","Midland-Odessa-Andrews, TX","365482"
"32282","32282","100,000 - 249,999",Tallahassee,FL,"12073","70600","1270600","Tallahassee, Florida","202222","181","533","533",330M700US533,"Tallahassee-Bainbridge, FL-GA","Tallahassee-Bainbridge, FL-GA CSA",M0,G3100,"7735102366","1182219568","+30.4446098","-084.3306278","Tallahassee-Bainbridge, FL-GA","421732"
"32543","32543","100,000 - 249,999",Mobile,AL,"01097","50000","0150000","Mobile, Alabama","182594","157","380","380",330M700US380,"Mobile-Daphne-Fairhope, AL","Mobile-Daphne-Fairhope, AL CSA",M0,G3100,"7301789180","2206898367","+30.6673200","-087.9409985","Mobile-Daphne-Fairhope, AL","665147"
"32589","32589",no data,Palm Coast,FL,"12035","54200","1254200","Palm Coast, Florida","102106","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"32737","32737","50,000 - 99,999",Gainesville,FL,"12001","25175","1225175","Gainesville, Florida","145800","131","264","264",330M700US264,"Gainesville-Lake City, FL","Gainesville-Lake City, FL CSA",M0,G3100,"8135077788","1490152537","+29.6151348","-082.6627960","Gainesville-Lake City, FL","425189"
"32928","32928","50,000 - 99,999",Daytona Beach,FL,"12127","16525","1216525","Daytona Beach, Florida","82493","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"32982","32982","10,000 - 49,999",Port Orange,FL,"12127","58575","1258575","Port Orange, Florida","65965","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33104","33104","100,000 - 249,999",Baton Rouge,LA,"22033","05000","2205000","Baton Rouge, Louisiana","219563","76","132","132",330M700US132,"Baton Rouge-Hammond, LA","Baton Rouge-Hammond, LA CSA",M0,G3100,"13369187759","660062397","+30.5297492","-091.0118068","Baton Rouge-Hammond, LA","1011725"
"33207","33207","50,000 - 99,999",Deltona,FL,"12127","17200","1217200","Deltona, Florida","98749","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33275","33275","10,000 - 49,999",Sanford,FL,"12117","63650","1263650","Sanford, Florida","65397","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33306","33306","100,000 - 249,999",Lafayette,LA,"22055","40735","2240735","Lafayette, Louisiana","121452","140","318","318",330M700US318,"Lafayette-New Iberia-Opelousas, LA","Lafayette-New Iberia-Opelousas, LA CSA",M0,G3100,"11220773970","2389522023","+30.0724836","-092.0426915","Lafayette-New Iberia-Opelousas, LA","563411"
"33372","33372","50,000 - 99,999",Kenner,LA,"22051","39475","2239475","Kenner, Louisiana","63339","161","406","406",330M700US406,"New Orleans-Metairie-Slidell, LA-MS","New Orleans-Metairie-Slidell, LA-MS CSA",M0,G3100,"12133546297","12121457699","+30.4100224","-089.9519622","New Orleans-Metairie-Slidell, LA-MS","1340591"
"33373","33373",no data,Metairie,LA,"22051","50115","2250115","Metairie CDP, Louisiana","136597","161","406","406",330M700US406,"New Orleans-Metairie-Slidell, LA-MS","New Orleans-Metairie-Slidell, LA-MS CSA",M0,G3100,"12133546297","12121457699","+30.4100224","-089.9519622","New Orleans-Metairie-Slidell, LA-MS","1340591"
"33392","33392","50,000 - 99,999",Lake Charles,LA,"22019","41155","2241155","Lake Charles, Louisiana","79647","142","324","324",330M700US324,"Lake Charles-DeRidder, LA","Lake Charles-DeRidder, LA CSA",M0,G3100,"10768440825","1807415760","+30.1827267","-093.2172213","Lake Charles-DeRidder, LA","276909"
"33396","33396","250,000 - 499,999",New Orleans,LA,"22071","55000","2255000","New Orleans, Louisiana","364136","161","406","406",330M700US406,"New Orleans-Metairie-Slidell, LA-MS","New Orleans-Metairie-Slidell, LA-MS CSA",M0,G3100,"12133546297","12121457699","+30.4100224","-089.9519622","New Orleans-Metairie-Slidell, LA-MS","1340591"
"33434","33434","10,000 - 49,999",Conroe,TX,"48339","16432","4816432","Conroe, Texas","108244","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33496","33496",no data,Pine Hills,FL,"12095","56825","1256825","Pine Hills CDP, Florida","79274","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33514","33514","100,000 - 249,999",Orlando,FL,"12095","53000","1253000","Orlando, Florida","320753","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33571","33571",no data,The Woodlands,TX,"48339","72656","4872656","The Woodlands CDP, Texas","121514","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33627","33627",no data,Spring,TX,"48201","69596","4869596","Spring CDP, Texas","67562","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33708","33708","10,000 - 49,999",Kissimmee,FL,"12097","36950","1236950","Kissimmee, Florida","81268","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33715","33715","10,000 - 49,999",Saint Cloud,FL,"12097","62625","1262625","St. Cloud, Florida","66441","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33792","33792",no data,Poinciana,FL,"12097","57900","1257900","Poinciana CDP, Florida","78799","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33823","33823","1,000,000 - 9,999,999",Houston,TX,"48201","35000","4835000","Houston, Texas","2311461","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33830","33830","50,000 - 99,999",Baytown,TX,"48201","06128","4806128","Baytown, Texas","85651","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33855","33855","100,000 - 249,999",Pasadena,TX,"48201","56000","4856000","Pasadena, Texas","146705","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33912","33912","10,000 - 49,999",New Braunfels,TX,"48091","50820","4850820","New Braunfels, Texas","110961","95","484","484",330M700US484,"San Antonio-New Braunfels-Kerrville, TX","San Antonio-New Braunfels-Kerrville, TX CSA",M0,G3100,"24539422922","168597414","+29.5958350","-098.7281964","San Antonio-New Braunfels-Kerrville, TX","2785647"
"33913","33913","50,000 - 99,999",Missouri City,TX,"48157","48804","4848804","Missouri City, Texas","71820","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33922","33922","50,000 - 99,999",Sugar Land,TX,"48157","70808","4870808","Sugar Land, Texas","108511","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33924","33924","50,000 - 99,999",Lakeland,FL,"12105","38250","1238250","Lakeland, Florida","122246","88","422","422",330M700US422,"Orlando-Lakeland-Deltona, FL","Orlando-Lakeland-Deltona, FL CSA",M0,G3100,"19255558422","3031339788","+28.5125827","-081.4489522","Orlando-Lakeland-Deltona, FL","4509624"
"33947","33947","10,000 - 49,999",Pearland,TX,"48039","56348","4856348","Pearland, Texas","127216","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"33984","33984","10,000 - 49,999",League City,TX,"48167","41980","4841980","League City, Texas","117520","65","288","288",330M700US288,"Houston-Pasadena, TX","Houston-Pasadena, TX CSA",M0,G3100,"32130735550","4651959253","+29.7161566","-095.5438317","Houston-Pasadena, TX","7706626"
"34113","34113","1,000,000 - 9,999,999",San Antonio,TX,"48029","65000","4865000","San Antonio, Texas","1495312","95","484","484",330M700US484,"San Antonio-New Braunfels-Kerrville, TX","San Antonio-New Braunfels-Kerrville, TX CSA",M0,G3100,"24539422922","168597414","+29.5958350","-098.7281964","San Antonio-New Braunfels-Kerrville, TX","2785647"
"34188","34188","50,000 - 99,999",Port Saint Lucie,FL,"12111","58715","1258715","Port St. Lucie, Florida","245036","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34357","34357","50,000 - 99,999",Victoria,TX,"48469","75428","4875428","Victoria, Texas","65800","182","544","544",330M700US544,"Victoria-Port Lavaca, TX","Victoria-Port Lavaca, TX CSA",M0,G3100,"5804238137","1398173093","+28.6066707","-096.9829705","Victoria-Port Lavaca, TX","118504"
"34378","34378","50,000 - 99,999",West Palm Beach,FL,"12099","76600","1276600","West Palm Beach, Florida","124148","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34412","34412","10,000 - 49,999",North Port,FL,"12115","49675","1249675","North Port, Florida","88931","87","412","412",330M700US412,"North Port-Bradenton, FL","North Port-Bradenton, FL CSA",M0,G3100,"6776912264","2355188788","+27.1809563","-082.2012724","North Port-Bradenton, FL","1152221"
"34432","34432",no data,Port Charlotte,FL,"12015","58350","1258350","Port Charlotte CDP, Florida","64797","87","412","412",330M700US412,"North Port-Bradenton, FL","North Port-Bradenton, FL CSA",M0,G3100,"6776912264","2355188788","+27.1809563","-082.2012724","North Port-Bradenton, FL","1152221"
"34449","34449","50,000 - 99,999",Boynton Beach,FL,"12099","07875","1207875","Boynton Beach, Florida","81252","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34471","34471","50,000 - 99,999",Delray Beach,FL,"12099","17100","1217100","Delray Beach, Florida","67542","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34501","34501","50,000 - 99,999",Boca Raton,FL,"12099","07300","1207300","Boca Raton, Florida","99973","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34510","34510","50,000 - 99,999",Deerfield Beach,FL,"12011","16725","1216725","Deerfield Beach, Florida","87322","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34514","34514",no data,Lehigh Acres,FL,"12071","39925","1239925","Lehigh Acres CDP, Florida","130548","2","163","163",330M700US163,"Cape Coral-Fort Myers-Naples, FL","Cape Coral-Fort Myers-Naples, FL CSA",M0,G3100,"12278216069","4029620785","+26.4304365","-081.4801032","Cape Coral-Fort Myers-Naples, FL","1295002"
"34517","34517","10,000 - 49,999",Fort Myers,FL,"12071","24125","1224125","Fort Myers, Florida","97369","2","163","163",330M700US163,"Cape Coral-Fort Myers-Naples, FL","Cape Coral-Fort Myers-Naples, FL CSA",M0,G3100,"12278216069","4029620785","+26.4304365","-081.4801032","Cape Coral-Fort Myers-Naples, FL","1295002"
"34530","34530","100,000 - 249,999",Coral Springs,FL,"12011","14400","1214400","Coral Springs, Florida","134913","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34532","34532","50,000 - 99,999",Pompano Beach,FL,"12011","58050","1258050","Pompano Beach, Florida","113613","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34544","34544","100,000 - 249,999",Cape Coral,FL,"12071","10275","1210275","Cape Coral, Florida","224452","2","163","163",330M700US163,"Cape Coral-Fort Myers-Naples, FL","Cape Coral-Fort Myers-Naples, FL CSA",M0,G3100,"12278216069","4029620785","+26.4304365","-081.4801032","Cape Coral-Fort Myers-Naples, FL","1295002"
